index,asm,correlation,variance,idm,entropy,sum_entropy,difference_entropy,sum_avg,contrast,energy,type
22,0.04094911012,-26961.44398,315.7136587,0.2669279705,-8.555911096,6.257602146,4.805238362,80.02836506,7173361,0.04094911012,Benign
23,0.08881099997000001,-37202.38269,214.1150894,0.36307726310000005,-6.836938846000001,5.494521236000001,4.092147862,80.01007502,7173361,0.08881099997000001,Benign
24,0.0012522174390000001,-19377.19743,489.55878260000003,0.09041232919,-10.57369155,7.0965011339999995,5.555175665,79.97643995,7173361,0.0012522174390000001,Benign
25,0.001263309556,-18371.74765,510.95890819999994,0.09490532122999999,-10.67253392,7.141129931,5.575978769,79.99410999,7173361,0.001263309556,Benign
26,0.005567534357000001,-22685.76502,396.6940288,0.1504370379,-9.988599332,6.957587146,5.248950112,80.02929506,7173361,0.005567534357000001,Benign
27,0.001274568061,-18989.06505,496.9172088,0.09290160231000001,-10.63214489,7.11608348,5.565276183,79.98015996,7173361,0.001274568061,Benign
28,0.47718581600000004,-81913.71803999999,94.5329191,0.7205186509999999,-3.454866188,2.8892583810000003,2.289174253,80.01488003,7173361,0.47718581600000004,Benign
29,0.002785336603,-21454.30846,427.98923229999997,0.1209970341,-10.2952484,7.033468678999999,5.388886672999999,80.01472503,7173361,0.002785336603,Benign
30,0.002345409314,-21266.52388,438.52339169999993,0.113744625,-10.3354758,7.030638698,5.41999902,79.97581995,7173361,0.002345409314,Benign
31,0.00375726149,-22469.39912,408.6077734,0.1267710149,-10.00894661,6.9423380120000004,5.334902525,80.00945502,7173361,0.00375726149,Benign
32,0.0011617302790000001,-18236.10342,523.8308249,0.08736280212000001,-10.63078637,7.126738342,5.613128095,79.98992498,7173361,0.0011617302790000001,Benign
33,0.009567347855999999,-25140.92193,351.38088999999997,0.17113173969999998,-9.41098217,6.762084644,5.07760005,79.99643499,7173361,0.009567347855999999,Benign
34,0.011752696440000002,-25385.56271,347.2776518,0.1840181532,-9.361486276,6.7297509479999995,5.049945721,79.999845,7173361,0.011752696440000002,Benign
35,0.010646125359999998,-24821.00084,352.7455181,0.17702857739999997,-9.43014032,6.763571703999999,5.081488387,80.00511501,7173361,0.010646125359999998,Benign
36,0.001457730334,-17433.518030000003,551.6543094,0.09388664902,-10.45361784,7.104542411000001,5.637635887999999,79.90684481,7173361,0.001457730334,Benign
37,0.01062835502,-25506.05157,346.12320950000003,0.17678630809999998,-9.342092138,6.729405609,5.063926336000001,79.99752,7173361,0.01062835502,Benign
38,0.001336955275,-16869.9911,569.4523082999999,0.08889155548000001,-10.55515718,7.147224574,5.66843727,79.94419989,7173361,0.001336955275,Benign
39,0.02479449049,-27685.4964,312.7111008,0.23101487539999999,-8.780968742999999,6.451730781,4.847962477,79.99348999,7173361,0.02479449049,Benign
40,0.14675079900000002,-45281.84975,169.9719415,0.442152273,-5.759653192000001,4.843854488,3.613312754,80.00511501,7173361,0.14675079900000002,Benign
41,0.16807217149999998,-48800.55162,157.4000248,0.4646440895,-5.25564081,4.546870469,3.420898619,80.0,7173361,0.16807217149999998,Benign
42,0.008157052432,-24680.55652,362.3241492,0.1631379499,-9.546525994,6.802777029,5.141515439,79.99395499,7173361,0.008157052432,Benign
43,0.01318550743,-26533.79506,330.6978079,0.1901473686,-9.112395165,6.654880564,4.973399099,79.99612499,7173361,0.01318550743,Benign
44,0.05107747556,-33375.48602,247.225875,0.29186752109999997,-7.5282694139999995,5.88585036,4.418271228,79.99271499,7173361,0.05107747556,Benign
45,0.005547974115000001,-23740.657919999998,380.763299,0.143443937,-9.753760564,6.866225605,5.230875322,80.000465,7173361,0.005547974115000001,Benign
46,0.3587156955,-73679.71237000001,94.03837808,0.6346254649,-3.566691578,3.243891612,2.5479340919999998,80.0,7173361,0.3587156955,Benign
47,0.2625244792,-59868.1734,120.12896029999999,0.5561337369,-4.334194513,3.8454824239999996,2.967990155,80.0,7173361,0.2625244792,Benign
48,0.00953553495,-25403.13122,349.69689689999996,0.1700680604,-9.377316689,6.742121201000001,5.08224629,79.999535,7173361,0.00953553495,Benign
49,0.1901578076,-51320.39875,146.4270879,0.48768728990000004,-4.999543414,4.361299598,3.3037316310000002,80.0,7173361,0.1901578076,Benign
50,0.2422878097,-57522.167839999995,126.1321223,0.5390339593,-4.514761892,4.000591399999999,3.05349324,80.0,7173361,0.2422878097,Benign
51,0.1128694843,-41860.70459,183.9023647,0.3961242804,-6.086195827,5.087338187,3.80421896,79.998295,7173361,0.1128694843,Benign
52,0.12032715039999999,-42182.61065,184.35473019999998,0.409022183,-6.135041726,5.099833122,3.786755875,80.00589001,7173361,0.12032715039999999,Benign
53,0.007106700036,-22675.67629,397.9950205,0.1538923741,-9.87752634,6.874249439,5.270609317,79.97488995,7173361,0.007106700036,Benign
54,0.0033150640250000003,-22342.20226,407.33094910000005,0.12175679380000001,-10.04516486,6.959599679,5.33038898,79.98868498,7173361,0.0033150640250000003,Benign
55,0.1698134691,-48490.29122,154.9293199,0.4649693171,-5.30803957,4.55582801,3.454318034,80.0,7173361,0.1698134691,Benign
56,0.01825593246,-27697.31767,312.73544389999995,0.2078682591,-8.813499602,6.521003505,4.886256897,79.99643499,7173361,0.01825593246,Benign
57,0.06832661092,-36044.13525,225.1326779,0.3297637212,-7.098852282,5.672505178,4.202328758999999,80.00449501,7173361,0.06832661092,Benign
58,0.07888188586,-34087.03188,239.3661461,0.34377562219999996,-7.328084051,5.686002467000001,4.304173359,80.03286007,7173361,0.07888188586,Benign
59,0.006142932841000001,-21384.50766,431.96227989999994,0.148653304,-10.08720751,6.919425705,5.365362495,79.97736995,7173361,0.006142932841000001,Benign
60,0.00255156027,-21297.084440000002,431.74334510000006,0.1168102933,-10.303961300000001,7.0344063210000005,5.392972747999999,79.98046996,7173361,0.00255156027,Benign
61,0.01145709313,-25501.623030000002,343.70185860000004,0.1812194014,-9.31399114,6.723472864,5.044192103,80.00868002,7173361,0.01145709313,Benign
62,0.002310213044,-21041.71668,438.21080980000005,0.11533400490000001,-10.36279975,7.060302307000001,5.40854993,80.01426003,7173361,0.002310213044,Benign
63,0.001663315288,-20067.84561,465.16522419999995,0.1020570356,-10.51606481,7.083385752000001,5.488494477000001,79.99488499,7173361,0.001663315288,Benign
64,0.002572153952,-20206.90897,450.2455651000001,0.1173508347,-10.38402465,7.060781434,5.423414172999999,79.98480997,7173361,0.002572153952,Normal
65,0.001079136473,-17759.37314,534.1657283,0.09019679849,-10.75819205,7.166327227000001,5.618988522,79.97705995,7173361,0.001079136473,Normal
66,0.001127978037,-18110.63745,522.5727672,0.08807801357,-10.69959604,7.148321413,5.608004975,79.99519499,7173361,0.001127978037,Normal
67,0.001158881112,-18180.56893,520.786316,0.09160778266000001,-10.71069983,7.1483771570000005,5.593009875,79.98046996,7173361,0.001158881112,Normal
68,0.0011182150629999998,-17912.065769999997,529.2195518,0.0925186824,-10.73142104,7.160976803,5.618992712000001,79.98821998,7173361,0.0011182150629999998,Normal
69,0.003447741086,-20538.92988,453.5141465,0.1270339238,-10.28749558,7.001343852000001,5.441116771,79.90343481,7173361,0.003447741086,Normal
70,0.01999513082,-24984.1065,354.29040860000003,0.2127485617,-9.213591989,6.5732502,5.044244721,79.9021948,7173361,0.01999513082,Normal
71,0.001396865411,-18892.98042,494.13590300000004,0.1000111466,-10.66125052,7.1296368679999995,5.5443940739999995,79.96186992,7173361,0.001396865411,Normal
72,0.0010524474589999999,-17520.54687,542.4452999,0.09093086472999999,-10.78634589,7.181534851,5.636086064,79.98186496,7173361,0.0010524474589999999,Normal
73,0.001165842834,-17297.38426,555.8574741,0.08437079684,-10.6280898,7.152013855,5.662620264,79.93861988,7173361,0.001165842834,Normal
74,0.001987631172,-18709.09258,503.15917429999996,0.10592560849999999,-10.40939751,7.0580205629999995,5.5543273939999995,79.93737987,7173361,0.001987631172,Normal
75,0.01993475307,-24730.263890000002,361.1702778,0.21381323940000002,-9.14166233,6.534642707000001,5.058358215,79.92544485,7173361,0.01993475307,Normal
76,0.00162234783,-19440.72672,474.94791380000004,0.1077405709,-10.63977657,7.132806297,5.48606336,79.97535495,7173361,0.00162234783,Normal
77,0.001148194314,-18554.71477,508.68714580000005,0.09133171683,-10.71219686,7.145092005,5.582010593,80.00542501,7173361,0.001148194314,Normal
78,0.001336472611,-16615.878090000002,582.7136711,0.08538867403999999,-10.50845502,7.153913815,5.688151373999999,79.93195486,7173361,0.001336472611,Normal
79,0.001144795184,-18100.50205,525.7397745000001,0.08835627811,-10.65400384,7.135133111,5.613787045,79.92869986,7173361,0.001144795184,Normal
80,0.03140669042,-27515.734389999998,314.5859466,0.24972490309999998,-8.695378577,6.359750758,4.827695612,79.95892492,7173361,0.03140669042,Normal
81,0.001139961845,-18104.67566,525.3006356999999,0.09020460193,-10.69537893,7.143341057000001,5.607245012000001,79.96760494,7173361,0.001139961845,Normal
82,0.001135135804,-18035.02752,526.5980286,0.08945677370999999,-10.71210349,7.149002487000001,5.61269299,80.01069502,7173361,0.001135135804,Normal
83,0.001235316205,-18448.13492,512.1414724,0.09451709242,-10.6571331,7.134373205,5.590597291,79.97597495,7173361,0.001235316205,Normal
84,0.001166624236,-18402.1309,511.9352535,0.09369466392999999,-10.72075181,7.150791676,5.577299222000001,79.99876,7173361,0.001166624236,Normal
85,0.0017352210199999998,-19352.14228,477.208217,0.11050660779999999,-10.60271528,7.126211862999999,5.4912729229999995,80.02666005,7173361,0.0017352210199999998,Normal
86,0.001106276948,-17421.6421,547.9617147999999,0.08448362458999999,-10.71914358,7.163245408,5.648017562000001,80.01147002,7173361,0.001106276948,Normal
87,0.01007780559,-24052.07257,368.9671477,0.17188292460000001,-9.600595988,6.791431193999999,5.151742356000001,79.96217992,7173361,0.01007780559,Normal
88,0.0011350611,-17606.230369999997,532.6401084,0.09278500005000001,-10.76324033,7.1776513820000005,5.612233745,80.01627503,7173361,0.0011350611,Normal
89,0.004636561868,-21460.43604,423.5418982,0.13764244779999998,-10.1332979,6.973313517999999,5.352813506,80.01178002,7173361,0.004636561868,Normal
90,0.001125590558,-18175.67329,523.2373157,0.0854831524,-10.650328300000002,7.137221574,5.612181193,79.93768988,7173361,0.001125590558,Normal
91,0.001076047056,-17641.75619,541.0085117000001,0.08450520526000001,-10.71913197,7.161875905,5.639106752000001,79.99240498,7173361,0.001076047056,Normal
92,0.001324482676,-18833.718719999997,496.706612,0.09828749686,-10.67738593,7.1363539629999995,5.544031167000001,79.95861492,7173361,0.001324482676,Normal
93,0.001121459698,-17426.549590000002,547.5370822000001,0.08606548515000001,-10.69356327,7.160557643,5.649220004,79.97597495,7173361,0.001121459698,Normal
94,0.001616678703,-19341.47506,485.16181560000007,0.1041133794,-10.56670608,7.096182809,5.531861369,80.0,7173361,0.001616678703,Normal
95,0.001172772753,-18338.93134,519.6766782,0.09009899534,-10.64980892,7.130589091,5.6076118820000005,79.97566495,7173361,0.001172772753,Normal
96,0.001233963412,-17381.75893,552.0133940000001,0.08620042294,-10.58019351,7.140618128,5.653998447,80.01906504,7173361,0.001233963412,Normal
97,0.001712611467,-19716.362540000002,477.2098459,0.1014390099,-10.47268574,7.067280293,5.518882036,79.96202492,7173361,0.001712611467,Normal
98,0.0011344484910000001,-17469.05015,549.6274095,0.08639147731,-10.66031749,7.151650642000001,5.652061777999999,79.93303987,7173361,0.0011344484910000001,Normal
99,0.00115865825,-18093.76471,520.2653053,0.09042730337999999,-10.65471405,7.145663131,5.600452402999999,79.93288487,7173361,0.00115865825,Normal
100,0.001441995578,-18868.99188,499.86201869999996,0.09505079011,-10.50536437,7.088871532000001,5.562194762000001,79.92265485,7173361,0.001441995578,Normal
101,0.001150788184,-18045.64603,527.2998203,0.09062035806,-10.68992218,7.143115331000001,5.612507747,79.95768492,7173361,0.001150788184,Normal
102,0.001068935147,-17867.23877,534.4359948,0.08797533655999999,-10.72912822,7.158118953,5.627027482000001,79.98868498,7173361,0.001068935147,Normal
103,0.001119310458,-17515.03887,545.2158254,0.08988844078,-10.70321223,7.159037555,5.638647942,79.94109988,7173361,0.001119310458,Normal
104,0.001127680291,-17380.09704,549.6999294,0.08580308799000001,-10.68262849,7.1639386929999995,5.650402366000001,80.01813504,7173361,0.001127680291,Normal
105,0.001235932193,-18395.99287,515.2524302,0.0885436944,-10.59454655,7.113973576,5.591771268,79.9011098,7173361,0.001235932193,Normal
106,0.001099981893,-17702.056780000003,537.7094342999999,0.08688439216,-10.71244957,7.158693011,5.630356674,80.01844504,7173361,0.001099981893,Normal
107,0.002459544783,-19277.329840000002,482.26897180000003,0.1126618809,-10.36817953,7.042937361,5.510597037999999,80.001395,7173361,0.002459544783,Normal
108,0.001256351183,-17508.66661,549.8924274,0.08352321793999999,-10.54476328,7.1305255679999995,5.651231151,80.00480501,7173361,0.001256351183,Normal
109,0.001123903606,-17581.697669999998,542.6899867999999,0.08927230589,-10.69441726,7.159629766,5.634865368,79.98015996,7173361,0.001123903606,Normal
110,0.005551744433,-21515.24312,416.211696,0.1482456992,-10.10746373,6.974260605,5.3056864169999995,79.95427491,7173361,0.005551744433,Normal
111,0.002170144647,-20416.12274,452.34768260000004,0.1126092813,-10.42371025,7.061844206,5.453556098,79.93768988,7173361,0.002170144647,Normal
112,0.001141261978,-17669.96443,541.9504929,0.08682876437,-10.66422276,7.149361732000001,5.641248748,79.96636493,7173361,0.001141261978,Normal
113,0.001151189433,-17571.59413,542.3047096,0.08795592506000001,-10.66633588,7.155357109,5.637551742,79.98201996,7173361,0.001151189433,Normal
114,0.001208041399,-17715.26872,542.5144325,0.08230240791,-10.58439304,7.126966985,5.645169615,79.93396987,7173361,0.001208041399,Normal
115,0.002613927152,-20363.65955,449.80905889999997,0.1212204551,-10.43245924,7.072162522,5.42615642,79.95907992,7173361,0.002613927152,Normal
116,0.0011688343790000001,-17442.28523,543.1907327,0.09223022137,-10.701750800000001,7.16338521,5.631507714,79.98883998,7173361,0.0011688343790000001,Normal
117,0.0018885341819999998,-19428.82373,477.05331960000007,0.11225805609999999,-10.62815962,7.123199955,5.490388379,80.03084506,7173361,0.0018885341819999998,Normal
118,0.001241573541,-18807.09531,499.94702699999993,0.09602022236999999,-10.6697305,7.131717551,5.559262091,79.98093496,7173361,0.001241573541,Normal
119,0.007186614157999999,-21150.58554,435.39610539999995,0.1538202034,-10.06669074,6.911476127,5.364593902,79.98480997,7173361,0.007186614157999999,Normal
120,0.001168134663,-18135.2986,523.9556077999999,0.09283837902,-10.68568693,7.146173779,5.60276454,80.00682001,7173361,0.001168134663,Normal
121,0.007403671562,-21695.660190000002,418.17824939999997,0.1562652998,-9.721668523,6.808422295,5.317258758,79.90606981,7173361,0.007403671562,Normal
122,0.014096473730000001,-24080.89468,364.65254689999995,0.193489208,-9.467277209,6.721431487,5.105054535,79.91614483,7173361,0.014096473730000001,Normal
123,0.001250743905,-18272.48194,516.5653447,0.09618659179,-10.66600318,7.141703726,5.586532601,80.000155,7173361,0.001250743905,Normal
124,0.00116475205,-17950.62607,530.9165146,0.08951454582999999,-10.65944693,7.143573927,5.61948597,79.95938992,7173361,0.00116475205,Normal
125,0.001604052674,-19541.44084,478.0578221,0.10485528390000001,-10.59371061,7.10850806,5.5077385439999995,79.98465497,7173361,0.001604052674,Normal
126,0.001973052188,-19648.00612,472.34956680000005,0.1118965132,-10.54517308,7.10041396,5.489427763999999,79.99736499,7173361,0.001973052188,Normal
127,0.001163307316,-17259.415269999998,556.8043441000001,0.08599185331,-10.65114574,7.1569234989999995,5.659313132,79.97380495,7173361,0.001163307316,Normal
128,0.0012111879660000001,-18286.42448,511.6437777,0.09719548164999998,-10.73932945,7.161807081,5.573187804,80.02604005,7173361,0.0012111879660000001,Normal
129,0.00107339485,-17784.8826,531.3268177,0.08973120455,-10.75869125,7.167300282999999,5.612429636,79.97566495,7173361,0.00107339485,Normal
130,0.0011570986449999999,-17948.16862,531.5658467000001,0.08653287942,-10.62766013,7.136165415,5.628318435,79.94776490000001,7173361,0.0011570986449999999,Normal
131,0.001261061618,-17378.98847,551.6223309999999,0.08716550105000001,-10.5781367,7.136088078999999,5.648717577,79.96527993,7173361,0.001261061618,Normal
132,0.001117180137,-18130.648380000002,522.101278,0.08808034395,-10.69098388,7.147199109,5.601795113,79.95241490000001,7173361,0.001117180137,Normal
133,0.001172949458,-17599.17381,545.528783,0.08451130901000001,-10.62520889,7.141448917000001,5.643555513,79.98806498,7173361,0.001172949458,Normal
134,0.001293288777,-18769.12983,504.26233729999996,0.09165717622000001,-10.60198679,7.110941968,5.57884737,80.01038502,7173361,0.001293288777,Normal
135,0.003723860134,-20415.90285,453.2581828,0.1266502558,-10.28512626,7.003711999999999,5.440562045,79.99689999,7173361,0.003723860134,Normal
136,0.005010363804000001,-21832.33137,413.3003002,0.1427397718,-10.09450283,6.966368159,5.312638567,79.94218488,7173361,0.005010363804000001,Normal
137,0.002428090541,-20714.27766,444.5799329,0.117529475,-10.39672958,7.05467176,5.432289127000001,80.00945502,7173361,0.002428090541,Normal
138,0.001387592835,-19205.436830000002,488.4077863,0.09878192902,-10.65065288,7.124490467,5.539762887,79.97163494,7173361,0.001387592835,Normal
139,0.002120965635,-19767.30411,468.1031606000001,0.1108052792,-10.45641331,7.070742432,5.4872408429999995,79.98992498,7173361,0.002120965635,Normal
140,0.002006441396,-19873.31932,464.7256848,0.1118955598,-10.5160164,7.0892749539999995,5.4690426610000005,79.93753488,7173361,0.002006441396,Normal
141,0.001155490165,-18424.25589,514.0535261,0.09153112777999999,-10.669964,7.1350190289999995,5.5933482770000005,79.93985988,7173361,0.001155490165,Normal
142,0.010155122729999999,-20346.89094,463.6366861000001,0.1648686793,-9.82066757,6.793241978999999,5.406609125,79.99705499,7173361,0.010155122729999999,Normal
143,0.04694309654,-23819.47459,390.8316213,0.2783781889,-8.764118066,6.212256274,4.974819688,79.98837498,7173361,0.04694309654,Normal
144,0.0016723967300000002,-19129.60217,486.09624160000004,0.1071324871,-10.56921356,7.105551371000001,5.521691789,79.94543989,7173361,0.0016723967300000002,Normal
145,0.0077477313890000005,-23103.189,389.6774817,0.16022614359999998,-9.800032768,6.848099257,5.236101112,79.94590489,7173361,0.0077477313890000005,Normal
146,0.002805940555,-21149.6044,434.8550004,0.1199392556,-10.29433054,7.020896154,5.399938884,79.95039990000001,7173361,0.002805940555,Normal
147,0.001246661681,-17418.65016,554.7734267999999,0.08630678537,-10.56341908,7.132419068,5.660507122,79.97752496,7173361,0.001246661681,Normal
148,0.0013950853760000001,-18586.50706,501.54193530000003,0.10345775509999999,-10.71856388,7.153602687999999,5.551624819,79.99147498,7173361,0.0013950853760000001,Normal
149,0.001286498609,-18550.20571,503.67271780000004,0.0955228709,-10.6619074,7.138436223999999,5.5610866979999996,80.03782008,7173361,0.001286498609,Normal
150,0.0036671547509999998,-21607.32594,422.4860438,0.1285865351,-10.18409841,6.995183857000001,5.362554159,79.99271499,7173361,0.0036671547509999998,Normal
151,0.001332046858,-19095.80835,492.46814630000006,0.09492927986,-10.60891397,7.113830636,5.55077352,80.00511501,7173361,0.001332046858,Normal
152,0.001083845181,-17501.09023,544.022945,0.08874064815999999,-10.76307867,7.17346363,5.630833331,80.002015,7173361,0.001083845181,Normal
153,0.001068098248,-17492.641730000003,542.651387,0.09141747832999998,-10.7805042,7.18071801,5.631358789,80.02387005,7173361,0.001068098248,Normal
154,0.001074291046,-17311.44244,549.79553,0.09041034541000001,-10.77726725,7.183194203999999,5.638896674,80.00930002,7173361,0.001074291046,Normal
155,0.0010438054369999999,-17388.66548,544.8829609000001,0.08996953533,-10.816533900000001,7.188599342000001,5.634572389,79.98945998,7173361,0.0010438054369999999,Normal
156,0.001094005049,-17471.335759999998,543.7709589,0.09247005848999999,-10.76733861,7.178380975,5.629244572999999,80.02743505,7173361,0.001094005049,Normal
157,0.001130770564,-17173.992769999997,557.567934,0.08956375705,-10.69387928,7.17161804,5.65813079,79.97550995,7173361,0.001130770564,Normal
158,0.003474577269,-19222.16135,485.5253117,0.1268003667,-10.17514133,6.989559194,5.5062230979999995,79.97070494,7173361,0.003474577269,Normal
159,0.001297212285,-16755.5422,569.6197565,0.08678150818,-10.56209886,7.160536692000001,5.66749977,79.99054498,7173361,0.001297212285,Normal
160,0.00117258794,-18335.01941,514.6649906,0.09232186571,-10.69242321,7.142818364,5.588236318,79.91490483,7173361,0.00117258794,Normal
161,0.0070581788470000005,-20720.267480000002,446.3523699,0.1549633029,-10.10629688,6.924660443,5.384983329,80.00558001,7173361,0.0070581788470000005,Normal
162,0.001622076106,-19370.470869999997,483.31321660000003,0.1063236342,-10.60430417,7.113709515,5.515585411,80.01844504,7173361,0.001622076106,Normal
163,0.001067558389,-17714.43651,535.8008805,0.08970574454,-10.77100934,7.171746082,5.617120573999999,79.99209498,7173361,0.001067558389,Normal
164,0.001505467915,-18907.08636,496.06348760000003,0.10114001140000001,-10.504660099999999,7.0945789360000004,5.552999261,79.98077996,7173361,0.001505467915,Normal
165,0.003848242427,-20160.41047,455.28667069999995,0.1345330819,-10.20786625,6.987714887,5.436328645,79.92451485,7173361,0.003848242427,Normal
166,0.0011152280830000001,-17537.168169999997,543.6564214,0.08756471379000001,-10.70072208,7.15950642,5.641092846,79.92389485,7173361,0.0011152280830000001,Normal
167,0.003794205811,-21066.708309999998,430.0007588,0.132826464,-10.24050787,7.018669039,5.355347309,80.00744001,7173361,0.003794205811,Normal
168,0.001036690104,-17527.15449,542.2805118,0.08838384263,-10.78746404,7.18113568,5.634296400000001,79.99271499,7173361,0.001036690104,Normal
169,0.00107380619,-17517.40682,539.2039967000001,0.09240601453,-10.80405605,7.1845149820000005,5.62332277,80.04324509,7173361,0.00107380619,Normal
170,0.001092780325,-17309.84681,549.3661976,0.08934408238,-10.75543346,7.179433532999999,5.636478437999999,80.00124,7173361,0.001092780325,Normal
171,0.001145711351,-17893.219419999998,525.5347505,0.09349112405,-10.74032494,7.160955673999999,5.599495233,79.98031496,7173361,0.001145711351,Normal
172,0.001133297899,-18249.909069999998,518.1947835,0.09160670962999999,-10.712701800000001,7.151778756000001,5.594059821,79.99658999,7173361,0.001133297899,Normal
173,0.001410350081,-19022.22979,486.6205907,0.10436742,-10.68867756,7.1514702329999995,5.513719867000001,79.99100998,7173361,0.001410350081,Normal
174,0.001436448303,-18753.55179,492.6542941000001,0.1031443408,-10.69145979,7.148915727,5.533770333,79.99023498,7173361,0.001436448303,Normal
175,0.001725977364,-19765.902869999998,467.37629789999994,0.1057441012,-10.52198565,7.096502129,5.484582422999999,79.97922996,7173361,0.001725977364,Normal
176,0.001380517549,-18511.44725,501.7513924,0.10199429130000001,-10.698784199999999,7.151485017000001,5.545380917999999,79.97612995,7173361,0.001380517549,Normal
177,0.01793560524,-22537.827690000002,399.7618218,0.2011127381,-9.310075337999999,6.612155499999999,5.200276364,79.98356997,7173361,0.01793560524,Normal
178,0.0019423157860000001,-19771.9986,474.80599850000004,0.1102578439,-10.45209938,7.063337322000001,5.505071013999999,79.97318495,7173361,0.0019423157860000001,Normal
179,0.001264882779,-18574.97144,511.3622052,0.09238823641,-10.60170256,7.114111276,5.583938233,79.98728997,7173361,0.001264882779,Normal
180,0.005488723213,-21665.6822,413.25937200000004,0.1481205351,-10.08049344,6.965841827,5.296132632,79.92497985,7173361,0.005488723213,Normal
181,0.01220986297,-23726.82692,370.0399339,0.1873028373,-9.573981585,6.781348187000001,5.108589992,79.92404985,7173361,0.01220986297,Normal
182,0.001425608075,-18703.22487,501.87600180000004,0.10106499109999999,-10.63513654,7.127147767,5.560119006,80.01860004,7173361,0.001425608075,Normal
183,0.00308550255,-20304.84707,454.52739929999996,0.12412871630000001,-10.34499148,7.029896895,5.446612172999999,79.99193998,7173361,0.00308550255,Normal
184,0.00203599788,-20036.60281,463.61699910000004,0.111206689,-10.48756776,7.080456617,5.467293082,80.00992002,7173361,0.00203599788,Normal
185,0.0019477644080000002,-20091.91136,466.2091808999999,0.1036887451,-10.39626358,7.042064697000001,5.4980871879999995,79.96977494,7173361,0.0019477644080000002,Normal
186,0.001130803328,-17244.10801,554.5356113,0.09000432324999999,-10.70824209,7.169656208999999,5.650151964,79.99596999,7173361,0.001130803328,Normal
187,0.001203836392,-18128.575080000002,523.6822498,0.09086934522,-10.63739711,7.132238272,5.603383619,79.98263997,7173361,0.001203836392,Normal
188,0.002135384912,-19264.748519999997,485.1084021000001,0.11431670779999999,-10.47925879,7.07704981,5.523018389,79.91660983,7173361,0.002135384912,Normal
